Mod:Item:MetaData, Localized Name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Etched Abyssal Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Abyssal Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bleached Bone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fitted Bleached Bone Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bleached Bone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ornate Bleached Bone Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Etched Bleached Bone Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bleached Bone Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blood Stained Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fitted Blood Stained Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blood Stained Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ornate Blood Stained Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Etched Blood Stained Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blood Stained Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Frost Bound Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fitted Frost Bound Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Frost Bound Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ornate Frost Bound Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Etched Frost Bound Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Frost Bound Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Infernal Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fitted Infernal Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Infernal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ornate Infernal Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Etched Infernal Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Infernal Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Quarried Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fitted Quarried Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Quarried Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ornate Quarried Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Etched Quarried Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Quarried Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sandy Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fitted Sandy Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sandy Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ornate Sandy Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Etched Sandy Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sandy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Nether Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fitted Nether Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Nether Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ornate Nether Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Etched Nether Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Nether Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Strengthened Glass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sulfur Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Saltpeter Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dark Diamond Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dark Emerald Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dark Lapis Lazuli Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Firestone Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Poor Iron Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Poor Gold Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Poor Copper Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Poor Tin Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Poor Lead Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Twilight Oak Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Canopy Tree Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mangrove Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Darkwood Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Roots
appliedenergistics2:item.ItemFacade:0, Cable Facade - Liveroots
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mazestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mazestone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Mazestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Decorative Mazestone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cracked Mazestone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Mazestone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mazestone Mosaic
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mazestone Border
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hedge
appliedenergistics2:item.ItemFacade:0, Cable Facade - Uncrafting Table
appliedenergistics2:item.ItemFacade:0, Cable Facade - Nagastone Head
appliedenergistics2:item.ItemFacade:0, Cable Facade - Nagastone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Timewood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Transwood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Minewood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sortingwood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Timewood Clock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Heart of Transformation
appliedenergistics2:item.ItemFacade:0, Cable Facade - Minewood Core
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sortingwood Engine
appliedenergistics2:item.ItemFacade:0, Cable Facade - Towerwood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Encased Towerwood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cracked Towerwood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Towerwood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Infested Towerwood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Reappearing Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Vanishing Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Locked Vanishing Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Unlocked Vanishing Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carminite Builder
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carminite Reactor
appliedenergistics2:item.ItemFacade:0, Cable Facade - Stronghold Shield
appliedenergistics2:item.ItemFacade:0, Cable Facade - Aurora Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Underbrick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Underbrick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cracked Underbrick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Weathered Deadrock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cracked Deadrock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Deadrock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Darkwood Leaves
appliedenergistics2:item.ItemFacade:0, Cable Facade - Aurora Pillar
appliedenergistics2:item.ItemFacade:0, Cable Facade - Aurora Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Trollsteinn
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fluffy Cloud
appliedenergistics2:item.ItemFacade:0, Cable Facade - Giant Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Giant Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Giant Obsidian
appliedenergistics2:item.ItemFacade:0, Cable Facade - Huge Stalk
appliedenergistics2:item.ItemFacade:0, Cable Facade - Huge Mushgloom
appliedenergistics2:item.ItemFacade:0, Cable Facade - Castle Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Worn Castle Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cracked Castle Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Castle Roof Tile
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pink Castle Rune Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blue Castle Rune Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Yellow Castle Rune Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Violet Castle Rune Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Aluminum
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Aluminum
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Aluminum
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Aluminum
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Aluminum
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Aluminum
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brick Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brick Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brick Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brick Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brick Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bronze
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bronze
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bronze
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bronze
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bronze
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bronze
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
